model,image,garden,original_width,original_height,input_height,input_width,tp,fp,tn,fn,pred_boundary,true_boundary,matched_pred_boundary,matched_true_boundary,boundary_band_pixels,boundary_band_errors,mowable_iou,nonmowable_false_positive_rate,predicted_mowable_error_fraction,boundary_precision,boundary_recall,boundary_f1,boundary_band_error_rate,model_ms,end_to_end_ms
mit_resnet18_ade20k,images/5G0313165.jpg,5,4000,3000,600,800,1840368,273923,9674483,211226,21534,14079,1392,1367,67452,31730,0.7913801533164453,0.02753436078101356,0.12955785178104623,0.06464196154917805,0.09709496413097521,0.07761256635216852,0.47040858684694303,195.59405517578125,2776.6502340000443
mit_resnet18_ade20k,images/5G0323187.jpg,5,4000,3000,600,800,5952873,10450,3387439,2649238,40409,18697,2086,2146,89447,41977,0.6911850029277006,0.003075438897503715,0.0017523786653850545,0.051622163379445175,0.11477777183505375,0.07121489419283808,0.46929466611512966,44.179039001464844,2626.6421239997726
mit_resnet18_ade20k,images/5G0323218.jpg,5,4000,3000,600,800,4562403,37052,3215301,4185244,38531,16485,2691,2807,77506,35197,0.5193579199469441,0.01139236731068245,0.008055737038409986,0.0698398691962316,0.170276008492569,0.09905262638058444,0.45411968105695044,174.4727325439453,2731.195299000319
mit_resnet18_ade20k,images/5G0333246.jpg,5,4000,3000,600,800,8559470,109775,3326951,3804,9972,10867,357,374,49875,23901,0.9869043746899159,0.031941737572329015,0.01266257903658277,0.03580024067388688,0.03441612220484034,0.03509453943443903,0.47921804511278193,41.14121627807617,2627.5995410005635
mit_resnet18_ade20k,images/5G0333284.jpg,5,4000,3000,600,800,8444527,120932,3300899,133642,15166,12031,1161,1315,56535,25772,0.9707355967013143,0.03534131288190445,0.014118566208769431,0.07655281550837399,0.10930097248774001,0.0900417179757969,0.4558592022640842,171.62339782714844,2674.2920120004783
mit_resnet18_ade20k,images/5G0333308.jpg,5,4000,3000,600,800,6838016,180199,2786643,2195142,28716,10206,118,114,47776,23810,0.7421850689167911,0.06073764629191578,0.025675901920930038,0.004109207410502856,0.011169900058788948,0.006008130538829085,0.4983673811118553,145.20262145996094,2742.2614779998185
mit_resnet18_ade20k,images/5G0343349.jpg,5,4000,3000,600,800,8681456,36569,3120104,161871,15414,9573,2887,3052,45281,18032,0.97765289143026,0.011584665247239737,0.004194642708641005,0.18729726222914234,0.31881332915491484,0.23596765106052256,0.3982244208387624,41.43983840942383,2676.672731000508
mit_resnet18_ade20k,images/5G0343375.jpg,5,4000,3000,600,800,6085,0,5887544,6106371,2043,10197,0,0,48919,24763,0.0009955081885252017,0.0,0.0,0.0,0.0,0.0,0.5062041333633148,188.93052673339844,2786.7581609998524
mit_resnet18_ade20k,images/5G0353411.jpg,5,4000,3000,600,800,9030036,408432,2561532,0,16673,15242,88,94,73611,36499,0.956726875590403,0.137520858838693,0.043273124409596984,0.005277994362142386,0.006167169662773914,0.00568804197818988,0.4958362201301436,41.4249267578125,2576.7528190008306
mit_resnet18_ade20k,images/5G0353431.jpg,5,4000,3000,600,800,7635005,2550,4151346,211099,12795,9948,810,841,48808,23310,0.9727788994138358,0.0006138815223106211,0.00033387648272254665,0.06330597889800703,0.08453960595094491,0.07239800249488866,0.47758564169808226,137.8132781982422,2632.524798000304
mit_resnet18_ade20k,images/5G0363465.jpg,5,4000,3000,600,800,4505633,102258,2900759,4491350,48123,10117,1374,1373,47413,21152,0.495165805587521,0.034051755284768614,0.022191931189344538,0.028551835920453836,0.13571216763862806,0.04717809695212436,0.4461223715014869,160.86972045898438,2628.8449359999504
mit_resnet18_ade20k,images/5G0363491.jpg,5,4000,3000,600,800,409147,45255,3224199,8321399,14425,15273,896,866,71564,35155,0.046622182977941275,0.01384176073436115,0.0995924313713408,0.06211438474870017,0.05670136842794474,0.059284573301908894,0.49123861159242077,43.702239990234375,2675.6475009997303
mit_resnet18_ade20k,images/5G0363517.jpg,5,4000,3000,600,800,8698335,93839,3204832,2994,8501,11085,1015,1049,51620,24278,0.9889902046214467,0.028447517197077245,0.010673014433062858,0.11939771791553935,0.09463238610735228,0.10558225903503347,0.4703215807826424,268.63946533203125,2850.2167500000724
mit_resnet18_ade20k,images/5G0373570.jpg,5,4000,3000,600,800,4897790,225572,4555237,2321401,37727,11481,502,530,56209,27484,0.6578839380111898,0.04718280943664555,0.04402812059737336,0.013306120285206882,0.04616322619980838,0.020657817072956736,0.48896084256969524,42.0107536315918,2607.494779999797
mit_resnet18_ade20k,images/5G0373573.jpg,5,4000,3000,600,800,2777610,88278,4057036,5077076,23803,12646,1151,1229,60555,28573,0.34969439619769144,0.02129585358310613,0.03080301812213178,0.0483552493383187,0.09718488059465444,0.06457874038223686,0.47185203533977377,171.5378875732422,2815.6227919998855
mit_resnet18_ade20k,images/6G0212693.jpg,6,4000,3000,600,800,7614528,43404,4306676,35392,9321,11578,2043,2253,54944,24129,0.9897578731897941,0.009977747535677504,0.0056678487090248385,0.21918249114901833,0.19459319398859906,0.20615721295890022,0.4391562317996506,170.88905334472656,2698.0961230001412
mit_resnet18_ade20k,images/6G0212702.jpg,6,4000,3000,600,800,8529790,155304,3314905,1,9155,9252,38,41,43670,21699,0.9821182151720851,0.044753500437581716,0.01788167174701851,0.004150737302020754,0.004431474275832252,0.004286514125824872,0.4968857339134417,246.5880584716797,2785.482194999531
mit_resnet18_ade20k,images/6G0222732.jpg,6,4000,3000,600,800,8056237,100586,3830106,13071,12091,12108,2446,2561,58266,25320,0.9860883139977091,0.025589896130248823,0.012331516817270646,0.20229923083285087,0.21151304922365377,0.20680356398903096,0.43455874781175985,40.110687255859375,2597.8707680005755
mit_resnet18_ade20k,images/6G0222754.jpg,6,4000,3000,600,800,8647456,210742,3141017,785,9639,9480,133,127,43932,21541,0.9761228800190722,0.0628750456103795,0.023790617459668435,0.013798111837327523,0.01339662447257384,0.013594404491280255,0.4903259582991897,171.04739379882812,2657.633300999805
mit_resnet18_ade20k,images/6G0232807.jpg,6,4000,3000,600,800,9147759,46093,2781205,24943,9223,8884,2965,2989,40915,16594,0.9922944376135927,0.016302844624089857,0.005013458994119114,0.3214789114171094,0.3364475461503827,0.32879295137416553,0.40557252841256264,192.93923950195312,2787.9507459992965
mit_resnet18_ade20k,images/6G0242833.jpg,6,4000,3000,600,800,9403478,43801,2550767,1954,8004,8530,1913,1939,39980,17375,0.9951578080464308,0.01688180845520333,0.0046363614327469315,0.23900549725137432,0.22731535756154747,0.23301389807525344,0.43459229614807404,41.73017501831055,2628.346784000314
mit_resnet18_ade20k,images/6G0242864.jpg,6,4000,3000,600,800,8015719,140859,3796241,47181,11988,10831,2269,2196,49816,21017,0.9770788000963948,0.03577734881003784,0.01726937448523143,0.18927260593927261,0.20275136183177916,0.19578026736390258,0.42189256463786734,170.38552856445312,2763.3823630003462
mit_resnet18_ade20k,images/6G0252888.jpg,6,4000,3000,600,800,8180755,114945,3704258,42,10411,12247,475,500,59113,28575,0.9861390337356201,0.03009659345156568,0.013855973576672252,0.0456248199020267,0.04082632481424022,0.0430924014488119,0.4833962072640536,155.36422729492188,2703.259498999614
mit_resnet18_ade20k,images/6G0262914.jpg,6,4000,3000,600,800,5016493,63932,3514080,3405495,33582,13372,1741,1768,63290,29345,0.5911548777268699,0.017868022801488647,0.012583986575926227,0.05184324935977607,0.13221657194137001,0.07448161864110793,0.4636593458682256,41.24591827392578,2545.2824410003814
mit_resnet18_ade20k,images/6G0262950.jpg,6,4000,3000,600,800,9049646,74487,2875165,702,8526,9697,1174,1070,44208,20814,0.9917599605910682,0.025252809483966243,0.008163734570725788,0.13769645789350224,0.11034340517685882,0.1225117274028729,0.47081976112920737,235.1112060546875,2798.055670999929
mit_resnet18_ade20k,images/6G0272972.jpg,6,4000,3000,600,800,7532002,128432,4333762,5804,12811,14750,2235,2343,68502,30641,0.9824899774830889,0.028782253752302117,0.016765629728028465,0.17445944891109202,0.15884745762711863,0.1662878228740104,0.44730080873551137,46.15001678466797,2572.2324349999326
mit_resnet18_ade20k,images/6G0272985.jpg,6,4000,3000,600,800,7985067,142409,3872348,176,9455,11155,251,189,50537,24539,0.9824568030225703,0.035471387184828375,0.01752192193492789,0.026546800634584877,0.016943074854325415,0.020684558198347466,0.4855650315610345,170.92498779296875,2746.9139469994843
mit_resnet18_ade20k,images/6G0283020.jpg,6,4000,3000,600,800,9310272,89351,2600229,148,8946,9232,859,786,43250,20719,0.9904785978296705,0.03322117207891195,0.00950580677544195,0.09602056785155377,0.08513864818024264,0.0902527790023743,0.4790520231213873,142.03421020507812,2666.2926629996946
mit_resnet18_ade20k,images/6G0293040.jpg,6,4000,3000,600,800,8404969,218453,2734204,642374,26147,13259,2974,2994,61718,25942,0.9070962710597125,0.0739852275425151,0.025332518807498927,0.11374153822618274,0.22580888453126177,0.15128150725390951,0.4203311837713471,42.27849578857422,2585.7742100006362
mit_resnet18_ade20k,images/6G0303089.jpg,6,4000,3000,600,800,9155319,172746,2669045,2890,9546,9236,1810,1768,41337,18009,0.9811770606545632,0.06078772154602503,0.01851895328773974,0.18960821286402682,0.19142485924642702,0.19051220545465672,0.4356629653821032,171.7611541748047,2614.361903999452
mit_resnet18_ade20k,images/6G0303111.jpg,6,4000,3000,600,800,9309701,117753,2572512,34,8035,9038,17,11,41689,20762,0.987506003720185,0.04377003752418442,0.01249043485123343,0.0021157436216552583,0.0012170834255366232,0.0015452565993612389,0.4980210607114587,210.19398498535156,2766.176725999685
mit_resnet18_ade20k,images/7G0047810.jpg,7,4000,3000,600,800,5306825,40904,3178072,3474199,42686,11122,227,197,52283,25367,0.6015493438622487,0.012707146620540196,0.007648854308062357,0.005317902825282294,0.017712641611221002,0.008179928800834402,0.4851863894573762,42.413726806640625,2589.921816000242
mit_resnet18_ade20k,images/7G0047836.jpg,7,4000,3000,600,800,1163335,4100,2939422,7893143,8577,8867,274,305,41226,19559,0.12839523041466008,0.0013928891987218034,0.003511972829322403,0.03194590183047686,0.034397203112664934,0.03312626609266832,0.4744336098578567,134.53126525878906,2524.0857110002253
mit_resnet18_ade20k,images/7G0047871.jpg,7,4000,3000,600,800,8120249,189434,2828032,862285,20871,10731,302,306,51391,24969,0.8853333330425924,0.06277916636011806,0.022796778168312798,0.014469838531934263,0.02851551579535924,0.019197929884303865,0.48586328345430135,179.93133544921875,2645.2465610000218
mit_resnet18_ade20k,images/7G0057901.jpg,7,4000,3000,600,800,8956567,325072,2699134,19227,12181,10043,114,126,47313,23167,0.9629820491984294,0.10749003209437452,0.03502312468735317,0.009358837533864215,0.012546051976501046,0.010720571047293213,0.4896540062984803,43.2130241394043,2464.1733030002797
mit_resnet18_ade20k,images/7G0067941.jpg,7,4000,3000,600,800,8372346,142696,3255761,229197,18890,12969,1269,1318,59008,26397,0.957469941066341,0.04198846711904844,0.016758108767989634,0.0671784012705135,0.10162695658878865,0.08088767508568136,0.44734612255965295,170.33705139160156,2503.211079000721
mit_resnet18_ade20k,images/7G0067962.jpg,7,4000,3000,600,800,8537533,321411,2842018,299038,26705,9824,186,169,46634,22940,0.9322504674064658,0.10160209064278035,0.036280960800745554,0.006964987829994383,0.017202768729641695,0.009915448672159792,0.4919157696101557,213.73989868164062,2743.853779999881
mit_resnet18_ade20k,images/7G0067990.jpg,7,4000,3000,600,800,5197578,71770,3287798,3442854,27651,10157,1782,1872,46409,20982,0.5965860295709396,0.021362865701780705,0.013620280915210004,0.06444613214711946,0.18430638968199273,0.09549920425059266,0.4521105819991812,40.89583969116211,2592.3139690003154
mit_resnet18_ade20k,images/7G0078010.jpg,7,4000,3000,600,800,6443700,10480,4090242,1455578,24897,14740,558,563,64487,32179,0.8146519779745474,0.002555647517681033,0.0016237539083198795,0.02241233883600434,0.03819538670284939,0.028248806274958772,0.4989997984089817,170.37359619140625,2713.7165840003945
mit_resnet18_ade20k,images/7G0078051.jpg,7,4000,3000,600,800,8539244,279340,3178135,3281,11006,10712,190,183,49473,24502,0.9679635768627155,0.08079306430270645,0.03167628725881615,0.017263310921315646,0.01708364451082898,0.017173007805149337,0.4952600408303519,170.0404815673828,2847.1793109993087
mit_resnet18_ade20k,images/7G0078062.jpg,7,4000,3000,600,800,8445701,1457406,2096519,374,19855,11764,162,162,55719,27194,0.8528012524081179,0.41008349922972487,0.147166540763419,0.008159153865525057,0.013770826249574975,0.01024700338404124,0.4880561388395341,40.92182540893555,2556.8408470007853
mit_resnet18_ade20k,images/7G0088115.jpg,7,4000,3000,600,800,7281,1266,3475207,8516246,3213,8790,973,886,40237,19375,0.0008540969851115447,0.0003641621839145594,0.14812214812214813,0.3028322440087146,0.10079635949943117,0.15124987411604904,0.4815219822551383,241.44422912597656,2948.0885230004787
mit_resnet18_ade20k,images/7G0088146.jpg,7,4000,3000,600,800,5070794,752603,4315176,1861427,26720,11824,525,521,55279,26269,0.6598451701691541,0.14850746253930963,0.12923779711395256,0.01964820359281437,0.04406292286874154,0.027177585062537507,0.47520758334991586,43.932159423828125,2628.5651139996844
mit_resnet18_ade20k,images/7G0098153.jpg,7,4000,3000,600,800,8463501,216133,3286719,33647,11263,10031,81,86,46347,22945,0.971333416195346,0.06170200739283304,0.02490116518738002,0.007191689603125277,0.008573422390589173,0.007822005031640043,0.49506979955552677,170.4749755859375,2697.225066000101
mit_resnet18_ade20k,images/7G0108197.jpg,7,4000,3000,600,800,6698402,89143,3122600,2089855,24338,9174,512,481,41895,20099,0.7545454750264717,0.02775533409740443,0.01313331992642406,0.021037061385487714,0.05243078264660998,0.030026458719654495,0.4797469865139038,234.99288940429688,2721.2580179993893
mit_resnet18_ade20k,images/7G0108208.jpg,7,4000,3000,600,800,7927107,166611,3869294,36988,11931,12552,819,782,57215,27109,0.9749592470813727,0.04128219073541126,0.020585224244284273,0.06864470706562736,0.06230082855321861,0.06531909783361967,0.4738093157388797,41.53926467895508,2564.495163999709
mit_resnet18_ade20k,images/7G0108248.jpg,7,4000,3000,600,800,9030767,93511,2870774,4948,8195,9659,892,969,45217,20986,0.9892149674024939,0.03154588711949087,0.010248591724189026,0.10884685784014643,0.10032094419712186,0.10441013812888651,0.4641174779397129,171.25196838378906,2741.639879000104
mit_resnet18_ade20k,images/8G0266324.jpg,8,4000,3000,600,800,9021167,171017,2807164,652,8141,8638,0,0,39847,19574,0.9813257845565829,0.05742330637392422,0.01860461017751603,0.0,0.0,0.0,0.49122895073656736,164.655517578125,2694.3297269999675
mit_resnet18_ade20k,images/8G0266344.jpg,8,4000,3000,600,800,9025931,78638,2746964,148467,16362,11197,606,585,52910,25328,0.9754561637931594,0.027830529565027205,0.008637201826906908,0.037037037037037035,0.05224613735822095,0.04334617664493183,0.4786996786996787,44.25699234008789,2522.8468410005007
mit_resnet18_ade20k,images/8G0266362.jpg,8,4000,3000,600,800,7205971,246033,2928832,1619164,41081,14446,773,724,68447,32382,0.7943818260228451,0.07749400368204633,0.033015682761308236,0.01881648450621942,0.0501176796345009,0.027360556382613463,0.47309597206597803,218.2230682373047,2712.0663719997538
mit_resnet18_ade20k,images/8G0276388.jpg,8,4000,3000,600,800,6315404,44782,3095612,2544202,30845,8624,2180,2167,40562,17328,0.709246272736543,0.014259994128125324,0.007040989052835876,0.07067596044739828,0.2512755102040816,0.11032183194968652,0.42719786992751835,195.89036560058594,2712.9268610005965
mit_resnet18_ade20k,images/8G0276401.jpg,8,4000,3000,600,800,7974026,22268,3139088,864618,32292,10251,2293,2280,49148,20269,0.899910302686676,0.007043812844867835,0.002784790053992512,0.07100829926916884,0.22241732513901083,0.1076489213781061,0.4124074224790429,43.52374267578125,2565.21331499971
mit_resnet18_ade20k,images/8G0286441.jpg,8,4000,3000,600,800,8627990,91179,3279164,1667,9116,10492,962,964,48469,22550,0.9893535436281568,0.027053329586929284,0.010457303901323625,0.10552874067573498,0.09187952725886389,0.09823226663152752,0.46524582722977575,170.7394561767578,2736.093780000374
mit_resnet18_ade20k,images/8G0286461.jpg,8,4000,3000,600,800,9142031,130129,2708628,19212,11909,15106,1466,1503,70410,33059,0.9839269162831926,0.04584013355141,0.014034378181567187,0.12310017633722395,0.09949688865351516,0.1100471341683002,0.46952137480471523,146.56707763671875,2727.6603520003846
mit_resnet18_ade20k,images/8G0286476.jpg,8,4000,3000,600,800,8872956,133234,2921709,72101,18356,10554,691,719,48636,23448,0.9773817561036543,0.04361259768185528,0.014793603066335486,0.03764436696448028,0.06812582906954709,0.048492936676196474,0.4821120157907723,40.81020736694336,2547.540667999783
mit_resnet18_ade20k,images/8G0296508.jpg,8,4000,3000,600,800,8124691,58870,2797452,1018987,32796,8913,1390,1476,41067,18147,0.8828740692251754,0.02061042137406077,0.007193689886346543,0.042383217465544576,0.16560080780881858,0.0674926359423255,0.44188764701585215,166.44461059570312,2555.426285000067
mit_resnet18_ade20k,images/8G0296524.jpg,8,4000,3000,600,800,8587599,81503,2700285,630613,22480,10703,147,172,49569,23831,0.923426040475434,0.029298781934496806,0.009401550472009673,0.00653914590747331,0.01607026067457722,0.009295757404408645,0.4807641872944784,131.3096923828125,2583.9836209997884
mit_resnet18_ade20k,images/8G0296544.jpg,8,4000,3000,600,800,8518369,75945,3404278,1408,8109,10023,1110,941,46726,20692,0.9910009886313215,0.021821877506125326,0.008836656421908718,0.1368849426563078,0.09388406664671256,0.11137817090856686,0.4428369644309378,171.4459228515625,2642.953590000616
mit_resnet18_ade20k,images/8G0306582.jpg,8,4000,3000,600,800,6594690,49002,2950906,2405402,41771,11228,1463,1484,52325,23253,0.7287679849496536,0.016334500924695024,0.00737571820006105,0.03502429915491609,0.13216957605985039,0.05537459748632935,0.4443956043956044,226.16876220703125,2748.8723610003944
mit_resnet18_ade20k,images/8G0306587.jpg,8,4000,3000,600,800,8757503,37182,2952154,253161,17081,11202,3637,3688,52207,20634,0.9679102628404594,0.012438213703645224,0.0042277807562181025,0.2129266436391312,0.3292269237636136,0.2586026841378208,0.39523435554619113,41.60259246826172,2634.8979939994024
mit_resnet18_ade20k,images/8G0306617.jpg,8,4000,3000,600,800,6353386,41815,4960728,644071,18351,14051,1453,1626,66388,28791,0.902562935485374,0.008358748740390637,0.006538496600810514,0.07917824641708898,0.11572130097501958,0.09402391957198779,0.43367777309152256,150.38739013671875,2661.2252489994717
mit_resnet18_ade20k,images/8G0316654.jpg,8,4000,3000,600,800,4724383,164782,3636535,3474300,37489,11202,2030,2133,52615,23179,0.5648834544055604,0.04334866047740822,0.03370350560883095,0.05414921710368375,0.19041242635243708,0.08431971316587303,0.4405397700275587,170.33859252929688,2698.581892999755
mit_resnet18_ade20k,images/8G0316676.jpg,8,4000,3000,600,800,8451970,229336,3236859,81835,13946,15539,614,799,72746,34760,0.9644909285380664,0.06616361745372086,0.02641722339933646,0.044026961135809554,0.05141901023231868,0.04743673793016757,0.4778269595579138,40.934078216552734,2694.3103669991615
mit_resnet18_ade20k,images/9G0397091.jpg,9,4000,3000,600,800,9755213,70347,2153851,20589,9184,10420,2504,2545,48665,21101,0.9907643079543078,0.0316280295189547,0.007159591921478267,0.27264808362369336,0.2442418426103647,0.2576644153760561,0.4335970409945546,170.56265258789062,2698.588125000242
mit_resnet18_ade20k,images/9G0397156.jpg,9,4000,3000,600,800,9606311,107572,2285031,1086,8142,8703,987,1039,40514,18923,0.9888154043517792,0.04496023786645758,0.011074047319696974,0.12122328666175387,0.11938412041824659,0.12029667438717342,0.4670731105296934,41.04595184326172,2528.5788930004856
mit_resnet18_ade20k,images/9G0407178.jpg,9,4000,3000,600,800,9263352,17172,2589224,130252,13270,8595,3724,3754,39390,14640,0.9843345543449339,0.006588407901178485,0.0018503265548367744,0.28063300678221553,0.43676556137289124,0.34170916471775303,0.37166793602437165,160.206298828125,2627.6093149999724
mit_resnet18_ade20k,images/9G0417240.jpg,9,4000,3000,600,800,8700984,27006,2675253,596757,30324,9244,2640,2637,42685,16171,0.9331067105627638,0.009993860692109823,0.0030941831968185115,0.08705975464978236,0.28526611856339246,0.1334057076275508,0.37884502752723437,41.37910461425781,2487.0643710000877
mit_resnet18_ade20k,images/9G0417267.jpg,9,4000,3000,600,800,9336725,58261,2592884,12130,9001,8582,802,778,39392,18362,0.9925172603378124,0.021975787819979668,0.0062012865160203535,0.08910121097655815,0.09065485900722442,0.08987132083140867,0.4661352558895207,228.46534729003906,2721.374984999784
mit_resnet18_ade20k,images/9G0427326.jpg,9,4000,3000,600,800,8957163,37873,2886145,118819,12838,8872,2101,2116,40983,17636,0.9828072752967871,0.012952382646071263,0.00421043339904365,0.16365477488705407,0.23850315599639316,0.1941136916966778,0.43032476880657833,46.643585205078125,2546.2364900004104
mit_resnet18_ade20k,images/9G0427359.jpg,9,4000,3000,600,800,7050216,334108,4611585,4091,12687,12555,492,471,61692,29637,0.9542257710212542,0.06755534563103695,0.04524557698172507,0.038779853393237175,0.03751493428912784,0.03813690806365729,0.48040264539972766,175.09011840820312,2711.7409020002015
mit_resnet18_ade20k,images/9G0437390.jpg,9,4000,3000,600,800,8440820,164223,3392300,2657,12338,9570,1204,1223,45777,21068,0.98061270722725,0.046175154778979356,0.019084506608508522,0.09758469768195818,0.1277951933124347,0.11066519954002108,0.4602311204316578,200.2085418701172,2730.5798220004363
mit_resnet18_ade20k,images/9G0447416.jpg,9,4000,3000,600,800,9807314,90185,2061535,40966,11230,8652,1288,1127,40855,18968,0.9868036965467001,0.04191298124291264,0.00911189786429885,0.11469278717720392,0.1302588996763754,0.12198124822426368,0.4642760983967691,41.67939376831055,2556.595385000037
mit_resnet18_ade20k,images/9G0457487.jpg,9,4000,3000,600,800,6463245,60361,2433812,3042582,32890,8757,1249,1255,40130,18335,0.6756343279057447,0.024200807241518532,0.009252704715766096,0.03797506840985102,0.14331392029233755,0.060040667291998126,0.45689010715175676,174.64886474609375,2646.293187000083
mit_resnet18_ade20k,images/9G0457494.jpg,9,4000,3000,600,800,9116616,74666,2655819,152899,13335,8736,302,286,40073,18908,0.9756463407547435,0.027345325097922164,0.008123567528447066,0.022647169103862018,0.03273809523809524,0.026773373308026777,0.4718388940184164,221.6588134765625,2719.4677850002336
mit_resnet18_ade20k,images/9G0467538.jpg,9,4000,3000,600,800,9725574,70040,2144772,59614,9712,8359,722,659,39193,18871,0.9868441399833672,0.03162345156157723,0.007150138827438484,0.07434102141680396,0.0788371814810384,0.07652311472580792,0.48148904141045595,39.988094329833984,2499.412549000226
mit_resnet18_ade20k,images/9G0477574.jpg,9,4000,3000,600,800,9293058,67539,2590244,49159,10804,8508,817,833,39177,18247,0.9875981906438381,0.025411781172503548,0.007215244925083304,0.07562014068863383,0.09790785143394452,0.08533269369851032,0.46575797023763943,171.16476440429688,2678.8808569999674
mit_resnet18_ade20k,images/9G0477620.jpg,9,4000,3000,600,800,9202953,119206,2545017,132824,14607,9169,150,129,43308,19920,0.9733442143682332,0.04474325159718237,0.012787381120618089,0.010269049086054631,0.014069146035554586,0.011872429365947849,0.4599612080908839,208.01210021972656,2664.013881999381
mit_resnet18_ade20k,images/9G0487687.jpg,9,4000,3000,600,800,8677578,398946,2918475,5001,8062,13716,1287,1270,64314,30856,0.9555199154327054,0.1202578750179733,0.043953610435007937,0.15963780699578267,0.09259259259259259,0.11720457525863326,0.47977112292813384,41.98876953125,2504.8679299998184
mit_resnet18_ade20k,images/9G0487726.jpg,9,4000,3000,600,800,8679402,156071,3135232,29295,9366,9419,0,0,45006,22115,0.9790895824910477,0.047419213606282984,0.017664136373910032,0.0,0.0,0.0,0.4913789272541439,173.6808624267578,2664.6792900000946
mit_resnet18_ade20k,images/10G0135170.jpg,10,4000,3000,600,800,9641304,53279,2249156,56261,11202,8786,2230,2203,40335,17560,0.9887661006575431,0.02314028409053893,0.005495749533528157,0.19907159435815033,0.2507398133394036,0.2219382325852539,0.43535391099541343,189.7552947998047,2738.8771120004094
mit_resnet18_ade20k,images/10G0135207.jpg,10,4000,3000,600,800,8381981,287390,3309594,21035,15854,16310,2364,2343,77076,35083,0.9645097133551643,0.07989749189876852,0.0331500405277384,0.14911063454017914,0.14365419987737585,0.14633156977812778,0.455174113861643,42.617889404296875,2583.9574790006736
mit_resnet18_ade20k,images/10G0135234.jpg,10,4000,3000,600,800,4033772,39223,2329564,5597441,36988,9050,1905,1859,41580,18494,0.4171241089853653,0.0165582637864865,0.009630014276963266,0.05150319022385639,0.20541436464088397,0.08235712115804499,0.4447811447811448,192.17552185058594,2886.1932139998316
mit_resnet18_ade20k,images/10G0145287.jpg,10,4000,3000,600,800,9441761,87398,2427215,43626,9772,8868,445,447,40364,19695,0.9863128650648688,0.034756043971776174,0.009171638336604521,0.04553827261563651,0.05040595399188092,0.0478486336384446,0.4879347933802398,184.76535034179688,2742.6746999999523
mit_resnet18_ade20k,images/10G0145309.jpg,10,4000,3000,600,800,3305655,74874,2172585,6446886,22120,8572,1261,1367,39887,18134,0.3363707546694629,0.03331495702480001,0.02214860455271941,0.05700723327305606,0.1594727018198787,0.08399020915659025,0.45463434201619574,41.08863830566406,2624.3378570006826
mit_resnet18_ade20k,images/10G0145323.jpg,10,4000,3000,600,800,9163046,83074,2753851,29,8000,8739,350,342,40563,19712,0.9910121500313266,0.029283114639971096,0.00898474170787314,0.04375,0.03913491246138002,0.04131397064533664,0.48596011143160023,221.05673217773438,2638.050573000328
mit_resnet18_ade20k,images/10G0145364.jpg,10,4000,3000,600,800,9116445,97974,2522351,263230,12982,10222,407,398,47366,22957,0.9618888608345804,0.03739001841374639,0.010632683406300495,0.031351101525188725,0.03893562903541381,0.034734148226850746,0.48467254993032977,42.817535400390625,2476.5149759996348
mit_resnet18_ade20k,images/10G0155401.jpg,10,4000,3000,600,800,9360746,108931,2530323,0,8000,8568,16,16,39535,19767,0.9884968621421829,0.041273405288009414,0.011503137857817114,0.002,0.0018674136321195146,0.001931434089811685,0.4999873529783736,128.23593139648438,2614.309867999509
mit_resnet18_ade20k,images/10G0155424.jpg,10,4000,3000,600,800,8446970,81650,3465052,6328,8235,10293,2503,3058,48773,19403,0.9896920285864659,0.023021387192947138,0.009573647319261499,0.30394656952034,0.29709511318371706,0.30048179043818724,0.3978225657638447,135.42445373535156,2844.536898000115
mit_resnet18_ade20k,images/10G0165474.jpg,10,4000,3000,600,800,912086,1957,2246182,8839775,15687,8496,546,535,38769,18609,0.09351066423425165,0.0008704977761606377,0.0021410371284501933,0.03480589022757698,0.0629708097928437,0.044831848338788255,0.4799969047434806,170.8068084716797,3111.319276999893
mit_resnet18_ade20k,images/10G0165482.jpg,10,4000,3000,600,800,8824928,42337,2460807,671928,24687,8372,1453,1471,37845,17351,0.9251231210019548,0.016913529545243902,0.004774527433205165,0.058856888240774494,0.17570473005255613,0.08817669092942808,0.45847536002113887,41.17625427246094,2948.663318000399
mit_resnet18_ade20k,images/10G0165509.jpg,10,4000,3000,600,800,9253518,56646,2163652,526184,23849,8405,905,941,38540,17823,0.9407473180086756,0.02551279152618252,0.006084318170979587,0.03794708373516709,0.11195716835217133,0.05668215521647484,0.46245459263103267,134.8943328857422,2731.5827290003654
mit_resnet18_ade20k,images/10G0175564.jpg,10,4000,3000,600,800,9751174,121349,2127462,15,8336,9793,197,173,45527,22030,0.9877069098138695,0.053961404493307795,0.012291589495410647,0.023632437619961612,0.01766567956703768,0.02021801955241062,0.4838886814417818,37.66825485229492,2681.012527999883
mit_resnet18_ade20k,images/10G0175587.jpg,10,4000,3000,600,800,8333762,49545,2654228,962465,17976,10110,1110,1142,47217,21545,0.8917146705483506,0.0183243933569867,0.005909958921938562,0.06174899866488651,0.11295746785361029,0.07984833842361609,0.45629751996103096,144.06243896484375,2880.229180999777
mit_resnet18_ade20k,images/10G0185604.jpg,10,4000,3000,600,800,9124441,92965,2778026,4568,10226,12209,1131,1190,56591,25598,0.9894238478659775,0.03238080509482614,0.010085809391492574,0.11060043027576764,0.09746908018674748,0.10362039285116374,0.4523334099061688,139.31558227539062,2739.5250600002328
